inventory_date,operator_id,operator_name,product_item_id,product_description,product_list_price,product_inventory_price,product_inventory_quantity
2018-01-31,1,"PP Operaciones CxA",108,"TI Fuentespina Crianza (75cl)",825.00,825.00,3.00
2018-01-31,1,"PP Operaciones CxA",109,"TI Joseph Phelps Cab. Sauv. (75cl)",4133.33,4133.33,3.00
2018-01-31,1,"PP Operaciones CxA",109,"TI Joseph Phelps Cab. Sauv. (75cl)",4133.33,4133.33,2.00
2018-01-31,1,"PP Operaciones CxA",110,"TI Lan Crianza 2008 (75cl)",616.67,616.67,5.00
2018-01-31,1,"PP Operaciones CxA",110,"TI Lan Crianza 2008 (75cl)",616.67,616.67,0.00
2018-01-31,1,"PP Operaciones CxA",111,"TI Marquez De Caceres Crianza (75cl)",583.33,583.33,4.00
2018-01-31,1,"PP Operaciones CxA",112,"TI Valduero Crianza (75cl)",1237.50,1237.50,5.00
2018-01-31,1,"PP Operaciones CxA",117,"TI Yellow Tail Shiraz (75cl)",558.33,558.33,2.00
2018-01-31,1,"PP Operaciones CxA",117,"TI Yellow Tail Shiraz (75cl)",558.33,558.33,4.00
2018-01-31,1,"PP Operaciones CxA",118,"TI Carmelo Rodero Crianza (75cl)",1575.00,1575.00,7.00
2018-01-31,1,"PP Operaciones CxA",118,"TI Carmelo Rodero Crianza (75cl)",1575.00,1575.00,2.00
2018-01-31,1,"PP Operaciones CxA",119,"TI Protos Gran Reserva (75cl)",3316.67,3316.67,6.00
2018-01-31,1,"PP Operaciones CxA",122,"TI Pago Capellanes Crianza (75cl)",1575.00,1575.00,0.00
2018-01-31,1,"PP Operaciones CxA",122,"TI Pago Capellanes Crianza (75cl)",1575.00,1575.00,0.00
2018-01-31,1,"PP Operaciones CxA",123,"TI Chateauneuf-du-Pape Georges Dubceuf (75cl)",1658.33,1658.33,5.00
2018-01-31,1,"PP Operaciones CxA",125,"CH Dom Perignon Brut 2000 (75cl)",8093.22,8093.22,1.00
2018-01-31,1,"PP Operaciones CxA",125,"CH Dom Perignon Brut 2000 (75cl)",8093.22,8093.22,1.00
2018-01-31,1,"PP Operaciones CxA",127,"CH Taittinger Brut Reserve (75cl)",2366.67,2366.67,1.00
2018-01-31,1,"PP Operaciones CxA",127,"CH Taittinger Brut Reserve (75cl)",2366.67,2366.67,1.00
2018-01-31,1,"PP Operaciones CxA",1,"Jugo De Naranja (30oz)",278.81,278.81,0.00
2018-01-31,1,"PP Operaciones CxA",2,"Coca Cola (6/2Ltr)",246.35,246.35,3.83
2018-01-31,1,"PP Operaciones CxA",3,"Sprite (1cja/6Lt)",275.42,275.42,3.50
2018-01-31,1,"PP Operaciones CxA",5,"Licor Fernet Branca Menta (75cl)",614.41,614.41,2.00
2018-01-31,1,"PP Operaciones CxA",5,"Licor Fernet Branca Menta (75cl)",614.41,614.41,0.30
2018-01-31,1,"PP Operaciones CxA",5,"Licor Fernet Branca Menta (75cl)",614.41,614.41,3.40
2018-01-31,1,"PP Operaciones CxA",7,"Licor Pacharan Navarro Zoco (100cl)",753.00,753.00,0.50
2018-01-31,1,"PP Operaciones CxA",7,"Licor Pacharan Navarro Zoco (100cl)",753.00,753.00,0.60
2018-01-31,1,"PP Operaciones CxA",9,"Licor Martini Blanco (75cl)",394.07,394.07,8.00
2018-01-31,1,"PP Operaciones CxA",9,"Licor Martini Blanco (75cl)",394.07,394.07,0.60
2018-01-31,1,"PP Operaciones CxA",9,"Licor Martini Blanco (75cl)",394.07,394.07,2.30
2018-01-31,1,"PP Operaciones CxA",10,"Ron Brugal Titanium (75cl)",436.44,436.44,5.00
2018-01-31,1,"PP Operaciones CxA",10,"Ron Brugal Titanium (75cl)",436.44,436.44,0.00
2018-01-31,1,"PP Operaciones CxA",11,"Ron Brugal Siglo De Oro (70cl)",2580.00,2580.00,0.80
2018-01-31,1,"PP Operaciones CxA",11,"Ron Brugal Siglo De Oro (70cl)",2580.00,2580.00,0.90
2018-01-31,1,"PP Operaciones CxA",13,"Ron Brugal Anejo (70cl)",315.00,315.00,6.00
2018-01-31,1,"PP Operaciones CxA",13,"Ron Brugal Anejo (70cl)",315.00,315.00,0.90
2018-01-31,1,"PP Operaciones CxA",13,"Ron Brugal Anejo (70cl)",315.00,315.00,1.50
2018-01-31,1,"PP Operaciones CxA",14,"Ron Brugal Blanco 151 (70cl)",410.66,410.66,21.00
2018-01-31,1,"PP Operaciones CxA",14,"Ron Brugal Blanco 151 (70cl)",410.66,410.66,0.00
2018-01-31,1,"PP Operaciones CxA",14,"Ron Brugal Blanco 151 (70cl)",410.66,410.66,3.40
2018-01-31,1,"PP Operaciones CxA",15,"Ron Brugal Leyenda (75cl)",727.13,727.13,2.00
2018-01-31,1,"PP Operaciones CxA",15,"Ron Brugal Leyenda (75cl)",727.13,727.13,4.70
2018-01-31,1,"PP Operaciones CxA",15,"Ron Brugal Leyenda (75cl)",727.13,727.13,2.90
2018-01-31,1,"PP Operaciones CxA",16,"Ron Bacardi 8 Anos (75cl)",645.27,645.27,9.00
2018-01-31,1,"PP Operaciones CxA",16,"Ron Bacardi 8 Anos (75cl)",645.27,645.27,3.10
2018-01-31,1,"PP Operaciones CxA",16,"Ron Bacardi 8 Anos (75cl)",645.27,645.27,0.40
2018-01-31,1,"PP Operaciones CxA",18,"Ron Zacapa 23 Years (75cl)",2118.64,2118.64,4.00
2018-01-31,1,"PP Operaciones CxA",18,"Ron Zacapa 23 Years (75cl)",2118.64,2118.64,0.70
2018-01-31,1,"PP Operaciones CxA",18,"Ron Zacapa 23 Years (75cl)",2118.64,2118.64,1.30
2018-01-31,1,"PP Operaciones CxA",20,"Vodka Ciroc (75cl)",1211.86,1211.86,0.70
2018-01-31,1,"PP Operaciones CxA",20,"Vodka Ciroc (75cl)",1211.86,1211.86,0.20
2018-01-31,1,"PP Operaciones CxA",21,"Vodka Grey Goose L'Orange (75cl)",987.29,987.29,0.10
2018-01-31,1,"PP Operaciones CxA",21,"Vodka Grey Goose L'Orange (75cl)",987.29,987.29,0.40
2018-01-31,1,"PP Operaciones CxA",23,"Ginebra Gordons (75cl)",652.54,652.54,4.10
2018-01-31,1,"PP Operaciones CxA",24,"Tequila Don Julio Reposado (75cl)",1686.16,1686.16,2.00
2018-01-31,1,"PP Operaciones CxA",24,"Tequila Don Julio Reposado (75cl)",1686.16,1686.16,0.60
2018-01-31,1,"PP Operaciones CxA",24,"Tequila Don Julio Reposado (75cl)",1686.16,1686.16,1.50
2018-01-31,1,"PP Operaciones CxA",25,"Tequila Don Julio Blanco (75cl)",1705.69,1705.69,3.00
2018-01-31,1,"PP Operaciones CxA",25,"Tequila Don Julio Blanco (75cl)",1705.69,1705.69,0.40
2018-01-31,1,"PP Operaciones CxA",25,"Tequila Don Julio Blanco (75cl)",1705.69,1705.69,1.10
2018-01-31,1,"PP Operaciones CxA",213,"Licor Blue Curacao Lagrange (70cl)",298.31,298.31,9.00
2018-01-31,1,"PP Operaciones CxA",213,"Licor Blue Curacao Lagrange (70cl)",298.31,298.31,2.50
2018-01-31,1,"PP Operaciones CxA",213,"Licor Blue Curacao Lagrange (70cl)",298.31,298.31,1.40
2018-01-31,1,"PP Operaciones CxA",214,"Licor Banana Lagrange (70cl)",265.10,265.10,1.30
2018-01-31,1,"PP Operaciones CxA",216,"Licor Melocoton Lagrange (70cl)",303.39,303.39,0.00
2018-01-31,1,"PP Operaciones CxA",216,"Licor Melocoton Lagrange (70cl)",303.39,303.39,0.90
2018-01-31,1,"PP Operaciones CxA",216,"Licor Melocoton Lagrange (70cl)",303.39,303.39,0.40
2018-01-31,1,"PP Operaciones CxA",217,"Licor Amaretto Lagrange (70cl)",298.31,298.31,21.00
2018-01-31,1,"PP Operaciones CxA",217,"Licor Amaretto Lagrange (70cl)",298.31,298.31,1.20
2018-01-31,1,"PP Operaciones CxA",219,"Cognac Remy Martin v.s.o.p. (75cl)",1898.31,1898.31,1.00
2018-01-31,1,"PP Operaciones CxA",219,"Cognac Remy Martin v.s.o.p. (75cl)",1898.31,1898.31,1.00
2018-01-31,1,"PP Operaciones CxA",219,"Cognac Remy Martin v.s.o.p. (75cl)",1898.31,1898.31,1.00
2018-01-31,1,"PP Operaciones CxA",220,"Cognac Hennessy v.s.o.p (70cl)",2745.13,2745.13,4.00
2018-01-31,1,"PP Operaciones CxA",220,"Cognac Hennessy v.s.o.p (70cl)",2745.13,2745.13,1.80
2018-01-31,1,"PP Operaciones CxA",220,"Cognac Hennessy v.s.o.p (70cl)",2745.13,2745.13,0.70
2018-01-31,1,"PP Operaciones CxA",223,"Brandy Gran Duque DAlba (75cl)",1758.00,1758.00,2.00
2018-01-31,1,"PP Operaciones CxA",223,"Brandy Gran Duque DAlba (75cl)",1758.00,1758.00,1.00
2018-01-31,1,"PP Operaciones CxA",223,"Brandy Gran Duque DAlba (75cl)",1758.00,1758.00,1.30
2018-01-31,1,"PP Operaciones CxA",224,"Brandy Carlos I (75cl)",1815.00,1815.00,1.00
2018-01-31,1,"PP Operaciones CxA",224,"Brandy Carlos I (75cl)",1815.00,1815.00,0.50
2018-01-31,1,"PP Operaciones CxA",227,"Brandy Cardenal de Mendoza (75cl)",1934.00,1934.00,3.00
2018-01-31,1,"PP Operaciones CxA",227,"Brandy Cardenal de Mendoza (75cl)",1934.00,1934.00,0.80
2018-01-31,1,"PP Operaciones CxA",227,"Brandy Cardenal de Mendoza (75cl)",1934.00,1934.00,1.50
2018-01-31,1,"PP Operaciones CxA",228,"BL Santa Margherita Pinot Grigio (75cl)",908.33,908.33,19.00
2018-01-31,1,"PP Operaciones CxA",228,"BL Santa Margherita Pinot Grigio (75cl)",908.33,908.33,4.90
2018-01-31,1,"PP Operaciones CxA",229,"BL Robert Mondavi Private Selection Chard. (75cl)",831.66,831.66,9.00
2018-01-31,1,"PP Operaciones CxA",229,"BL Robert Mondavi Private Selection Chard. (75cl)",831.66,831.66,8.00
2018-01-31,1,"PP Operaciones CxA",230,"BL Don Pedro Soto Mayor Albarino  (75cl)",766.66,766.66,18.00
2018-01-31,1,"PP Operaciones CxA",230,"BL Don Pedro Soto Mayor Albarino  (75cl)",766.66,766.66,2.20
2018-01-31,1,"PP Operaciones CxA",231,"BL Casillero del D. Sauv. Blanc (75cl)",533.33,533.33,6.00
2018-01-31,1,"PP Operaciones CxA",231,"BL Casillero del D. Sauv. Blanc (75cl)",533.33,533.33,0.00
2018-01-31,1,"PP Operaciones CxA",235,"BL Poully Fuisse Louis Latour (75cl)",1633.33,1633.33,6.00
2018-01-31,1,"PP Operaciones CxA",235,"BL Poully Fuisse Louis Latour (75cl)",1633.33,1633.33,0.00
2018-01-31,1,"PP Operaciones CxA",236,"BL Marques de Riscal Rueda (75cl)",550.00,550.00,10.00
2018-01-31,1,"PP Operaciones CxA",236,"BL Marques de Riscal Rueda (75cl)",550.00,550.00,5.00
2018-01-31,1,"PP Operaciones CxA",237,"BL Orvieto classico Rufino (75cl)",498.33,498.33,10.00
2018-01-31,1,"PP Operaciones CxA",237,"BL Orvieto classico Rufino (75cl)",498.33,498.33,3.00
2018-01-31,1,"PP Operaciones CxA",239,"TI Trapiche Malbec Roble Oak Cask (75cl)",525.00,525.00,0.60
2018-01-31,1,"PP Operaciones CxA",239,"TI Trapiche Malbec Roble Oak Cask (75cl)",525.00,525.00,5.00
2018-01-31,1,"PP Operaciones CxA",26,"Tequila Don Julio 1942 (75cl)",4474.58,4474.58,1.00
2018-01-31,1,"PP Operaciones CxA",26,"Tequila Don Julio 1942 (75cl)",4474.58,4474.58,1.10
2018-01-31,1,"PP Operaciones CxA",26,"Tequila Don Julio 1942 (75cl)",4474.58,4474.58,1.70
2018-01-31,1,"PP Operaciones CxA",27,"Tequila Don Julio Anejo (75cl)",1957.63,1957.63,3.00
2018-01-31,1,"PP Operaciones CxA",27,"Tequila Don Julio Anejo (75cl)",1957.63,1957.63,2.10
2018-01-31,1,"PP Operaciones CxA",27,"Tequila Don Julio Anejo (75cl)",1957.63,1957.63,0.50
2018-01-31,1,"PP Operaciones CxA",27,"Tequila Don Julio Anejo (75cl)",1957.63,1957.63,2.50
2018-01-31,1,"PP Operaciones CxA",28,"Whisky Buchanan's  Red Seal (75cl)",6183.00,6183.00,6.00
2018-01-31,1,"PP Operaciones CxA",28,"Whisky Buchanan's  Red Seal (75cl)",6183.00,6183.00,0.50
2018-01-31,1,"PP Operaciones CxA",28,"Whisky Buchanan's  Red Seal (75cl)",6183.00,6183.00,1.80
2018-01-31,1,"PP Operaciones CxA",29,"Whisky Canadian Club 6 Years (75cl)",567.80,567.80,2.00
2018-01-31,1,"PP Operaciones CxA",29,"Whisky Canadian Club 6 Years (75cl)",567.80,567.80,1.40
2018-01-31,1,"PP Operaciones CxA",29,"Whisky Canadian Club 6 Years (75cl)",567.80,567.80,0.50
2018-01-31,1,"PP Operaciones CxA",31,"Whisky Johnny Walker Blue Label (75cl)",7586.95,7586.95,2.00
2018-01-31,1,"PP Operaciones CxA",31,"Whisky Johnny Walker Blue Label (75cl)",7586.95,7586.95,0.10
2018-01-31,1,"PP Operaciones CxA",31,"Whisky Johnny Walker Blue Label (75cl)",7586.95,7586.95,0.50
2018-01-31,1,"PP Operaciones CxA",34,"Whisky Jameson (75cl)",792.37,792.37,0.40
2018-01-31,1,"PP Operaciones CxA",34,"Whisky Jameson (75cl)",792.37,792.37,0.00
2018-01-31,1,"PP Operaciones CxA",35,"Whisky Talisker 10 years (75cl)",1461.86,1461.86,1.00
2018-01-31,1,"PP Operaciones CxA",35,"Whisky Talisker 10 years (75cl)",1461.86,1461.86,0.90
2018-01-31,1,"PP Operaciones CxA",35,"Whisky Talisker 10 years (75cl)",1461.86,1461.86,0.00
2018-01-31,1,"PP Operaciones CxA",35,"Whisky Talisker 10 years (75cl)",1461.86,1461.86,0.70
2018-01-31,1,"PP Operaciones CxA",43,"Whisky Glenfiddich 15 Years (70cl)",1927.97,1927.97,5.00
2018-01-31,1,"PP Operaciones CxA",43,"Whisky Glenfiddich 15 Years (70cl)",1927.97,1927.97,0.60
2018-01-31,1,"PP Operaciones CxA",43,"Whisky Glenfiddich 15 Years (70cl)",1927.97,1927.97,0.50
2018-01-31,1,"PP Operaciones CxA",46,"Licor Sambuca Romana (75cl)",771.19,771.19,1.00
2018-01-31,1,"PP Operaciones CxA",46,"Licor Sambuca Romana (75cl)",771.19,771.19,0.20
2018-01-31,1,"PP Operaciones CxA",46,"Licor Sambuca Romana (75cl)",771.19,771.19,4.00
2018-01-31,1,"PP Operaciones CxA",47,"Licor Monin Rose(75cl)",465.00,465.00,2.00
2018-01-31,1,"PP Operaciones CxA",49,"Licor Orujo De Hierbas P Valdomino (70cl)",1100.00,1100.00,4.00
2018-01-31,1,"PP Operaciones CxA",49,"Licor Orujo De Hierbas P Valdomino (70cl)",1100.00,1100.00,0.00
2018-01-31,1,"PP Operaciones CxA",51,"Limoncello Cellini (70cl)",750.00,750.00,3.00
2018-01-31,1,"PP Operaciones CxA",51,"Limoncello Cellini (70cl)",750.00,750.00,0.60
2018-01-31,1,"PP Operaciones CxA",51,"Limoncello Cellini (70cl)",750.00,750.00,0.30
2018-01-31,1,"PP Operaciones CxA",62,"BL Beringer Founders Estate Chardonay (75cl)",691.67,691.67,7.00
2018-01-31,1,"PP Operaciones CxA",62,"BL Beringer Founders Estate Chardonay (75cl)",691.67,691.67,4.00
2018-01-31,1,"PP Operaciones CxA",68,"BL Protos Verdejo 2012 (75cl)",675.00,675.00,14.00
2018-01-31,1,"PP Operaciones CxA",68,"BL Protos Verdejo 2012 (75cl)",675.00,675.00,3.00
2018-01-31,1,"PP Operaciones CxA",71,"TI Los Vascos Cab. Sauv. (75cl)",616.67,616.67,7.00
2018-01-31,1,"PP Operaciones CxA",71,"TI Los Vascos Cab. Sauv. (75cl)",616.67,616.67,5.00
2018-01-31,1,"PP Operaciones CxA",128,"CH Perrier Jouet Grand Brut (75cl)",2783.33,2783.33,3.00
2018-01-31,1,"PP Operaciones CxA",128,"CH Perrier Jouet Grand Brut (75cl)",2783.33,2783.33,1.00
2018-01-31,1,"PP Operaciones CxA",132,"Coca Cola (24/10oz)",179.23,179.23,3.04
2018-01-31,1,"PP Operaciones CxA",132,"Coca Cola (24/10oz)",179.23,179.23,2.67
2018-01-31,1,"PP Operaciones CxA",133,"Coca Cola Dieta (24/10oz)",199.25,199.25,1.04
2018-01-31,1,"PP Operaciones CxA",133,"Coca Cola Dieta (24/10oz)",199.25,199.25,1.42
2018-01-31,1,"PP Operaciones CxA",134,"Sprite (24/10oz)",150.25,150.25,3.08
2018-01-31,1,"PP Operaciones CxA",134,"Sprite (24/10oz)",150.25,150.25,2.29
2018-01-31,1,"PP Operaciones CxA",135,"Soda Canada Dry (24/10oz)",150.25,150.25,1.96
2018-01-31,1,"PP Operaciones CxA",138,"Jerez Tio Pepe (75cl)",610.50,610.50,5.00
2018-01-31,1,"PP Operaciones CxA",138,"Jerez Tio Pepe (75cl)",610.50,610.50,0.90
2018-01-31,1,"PP Operaciones CxA",139,"Licor Dubonet (75cl)",436.44,436.44,1.30
2018-01-31,1,"PP Operaciones CxA",139,"Licor Dubonet (75cl)",436.44,436.44,1.30
2018-01-31,1,"PP Operaciones CxA",140,"Licor Amaro Averna (70cl)",898.31,898.31,0.00
2018-01-31,1,"PP Operaciones CxA",140,"Licor Amaro Averna (70cl)",898.31,898.31,1.20
2018-01-31,1,"PP Operaciones CxA",140,"Licor Amaro Averna (70cl)",898.31,898.31,0.20
2018-01-31,1,"PP Operaciones CxA",141,"Licor Campari (75cl)",689.62,689.62,2.00
2018-01-31,1,"PP Operaciones CxA",141,"Licor Campari (75cl)",689.62,689.62,1.10
2018-01-31,1,"PP Operaciones CxA",141,"Licor Campari (75cl)",689.62,689.62,1.40
2018-01-31,1,"PP Operaciones CxA",141,"Licor Campari (75cl)",689.62,689.62,0.70
2018-01-31,1,"PP Operaciones CxA",142,"Licor Fernet Branca (75cl)",614.41,614.41,3.00
2018-01-31,1,"PP Operaciones CxA",142,"Licor Fernet Branca (75cl)",614.41,614.41,0.70
2018-01-31,1,"PP Operaciones CxA",142,"Licor Fernet Branca (75cl)",614.41,614.41,0.90
2018-01-31,1,"PP Operaciones CxA",144,"Licor Martini Rosso (75cl)",372.88,372.88,6.00
2018-01-31,1,"PP Operaciones CxA",144,"Licor Martini Rosso (75cl)",372.88,372.88,0.40
2018-01-31,1,"PP Operaciones CxA",144,"Licor Martini Rosso (75cl)",372.88,372.88,3.20
2018-01-31,1,"PP Operaciones CxA",144,"Licor Martini Rosso (75cl)",372.88,372.88,1.50
2018-01-31,1,"PP Operaciones CxA",145,"Licor Martini Rosato (75cl)",351.69,351.69,0.00
2018-01-31,1,"PP Operaciones CxA",145,"Licor Martini Rosato (75cl)",351.69,351.69,0.40
2018-01-31,1,"PP Operaciones CxA",149,"Licor Granadina (70cl)",122.88,122.88,1.00
2018-01-31,1,"PP Operaciones CxA",149,"Licor Granadina (70cl)",122.88,122.88,3.10
2018-01-31,1,"PP Operaciones CxA",151,"Ron Barcelo Anejo ( 70cl)",331.34,331.34,28.00
2018-01-31,1,"PP Operaciones CxA",151,"Ron Barcelo Anejo ( 70cl)",331.34,331.34,8.30
2018-01-31,1,"PP Operaciones CxA",151,"Ron Barcelo Anejo ( 70cl)",331.34,331.34,4.90
2018-01-31,1,"PP Operaciones CxA",151,"Ron Barcelo Anejo ( 70cl)",331.34,331.34,1.40
2018-01-31,1,"PP Operaciones CxA",152,"Ron Barcelo Gran Anejo (70cl)",351.69,351.69,21.00
2018-01-31,1,"PP Operaciones CxA",152,"Ron Barcelo Gran Anejo (70cl)",351.69,351.69,1.70
2018-01-31,1,"PP Operaciones CxA",152,"Ron Barcelo Gran Anejo (70cl)",351.69,351.69,3.80
2018-01-31,1,"PP Operaciones CxA",153,"Ron Barcelo Blanco (70cl)",325.53,325.53,29.00
2018-01-31,1,"PP Operaciones CxA",153,"Ron Barcelo Blanco (70cl)",325.53,325.53,3.50
2018-01-31,1,"PP Operaciones CxA",153,"Ron Barcelo Blanco (70cl)",325.53,325.53,0.00
2018-01-31,1,"PP Operaciones CxA",156,"Ron Brugal Carta Dorada (70cl)",246.82,246.82,4.00
2018-01-31,1,"PP Operaciones CxA",158,"Vodka Absolut Citron (75cl)",841.50,841.50,2.00
2018-01-31,1,"PP Operaciones CxA",158,"Vodka Absolut Citron (75cl)",841.50,841.50,0.80
2018-01-31,1,"PP Operaciones CxA",158,"Vodka Absolut Citron (75cl)",841.50,841.50,0.00
2018-01-31,1,"PP Operaciones CxA",159,"Vodka Stolichnaya (75cl)",710.50,710.50,23.00
2018-01-31,1,"PP Operaciones CxA",159,"Vodka Stolichnaya (75cl)",710.50,710.50,3.80
2018-01-31,1,"PP Operaciones CxA",159,"Vodka Stolichnaya (75cl)",710.50,710.50,0.90
2018-01-31,1,"PP Operaciones CxA",164,"Vodka Grey Goose Blanca (75cl)",1275.42,1275.42,7.00
2018-01-31,1,"PP Operaciones CxA",164,"Vodka Grey Goose Blanca (75cl)",1275.42,1275.42,24.00
2018-01-31,1,"PP Operaciones CxA",164,"Vodka Grey Goose Blanca (75cl)",1275.42,1275.42,0.30
2018-01-31,1,"PP Operaciones CxA",164,"Vodka Grey Goose Blanca (75cl)",1275.42,1275.42,1.50
2018-01-31,1,"PP Operaciones CxA",167,"Vodka Belvedere (75cl)",1207.63,1207.63,1.00
2018-01-31,1,"PP Operaciones CxA",167,"Vodka Belvedere (75cl)",1207.63,1207.63,0.90
2018-01-31,1,"PP Operaciones CxA",167,"Vodka Belvedere (75cl)",1207.63,1207.63,1.00
2018-01-31,1,"PP Operaciones CxA",168,"Vodka Sky (75cl)",559.32,559.32,1.00
2018-01-31,1,"PP Operaciones CxA",169,"Ginebra Bombay Saphire (75cl)",951.00,951.00,10.00
2018-01-31,1,"PP Operaciones CxA",169,"Ginebra Bombay Saphire (75cl)",951.00,951.00,3.10
2018-01-31,1,"PP Operaciones CxA",169,"Ginebra Bombay Saphire (75cl)",951.00,951.00,0.80
2018-01-31,1,"PP Operaciones CxA",169,"Ginebra Bombay Saphire (75cl)",951.00,951.00,1.70
2018-01-31,1,"PP Operaciones CxA",170,"Ginebra Tanqueray (75cl)",732.38,732.38,6.00
2018-01-31,1,"PP Operaciones CxA",170,"Ginebra Tanqueray (75cl)",732.38,732.38,0.80
2018-01-31,1,"PP Operaciones CxA",170,"Ginebra Tanqueray (75cl)",732.38,732.38,0.40
2018-01-31,1,"PP Operaciones CxA",171,"Tequila Jose Cuervo Oro  (75cl)",854.00,854.00,10.00
2018-01-31,1,"PP Operaciones CxA",171,"Tequila Jose Cuervo Oro  (75cl)",854.00,854.00,0.00
2018-01-31,1,"PP Operaciones CxA",171,"Tequila Jose Cuervo Oro  (75cl)",854.00,854.00,1.00
2018-01-31,1,"PP Operaciones CxA",180,"Whisky Chivas 18 Years (75cl)",2228.81,2228.81,4.00
2018-01-31,1,"PP Operaciones CxA",180,"Whisky Chivas 18 Years (75cl)",2228.81,2228.81,0.20
2018-01-31,1,"PP Operaciones CxA",180,"Whisky Chivas 18 Years (75cl)",2228.81,2228.81,0.50
2018-01-31,1,"PP Operaciones CxA",181,"Whisky Chivas 21 years Royal Salute (70cl)",4661.02,4661.02,1.00
2018-01-31,1,"PP Operaciones CxA",181,"Whisky Chivas 21 years Royal Salute (70cl)",4661.02,4661.02,0.60
2018-01-31,1,"PP Operaciones CxA",182,"Whisky Dewar's White Label (75cl)",501.63,501.63,14.00
2018-01-31,1,"PP Operaciones CxA",182,"Whisky Dewar's White Label (75cl)",501.63,501.63,4.80
2018-01-31,1,"PP Operaciones CxA",182,"Whisky Dewar's White Label (75cl)",501.63,501.63,0.00
2018-01-31,1,"PP Operaciones CxA",182,"Whisky Dewar's White Label (75cl)",501.63,501.63,2.30
2018-01-31,1,"PP Operaciones CxA",183,"Whisky Dewar's 12 Years (75cl)",961.86,961.86,60.00
2018-01-31,1,"PP Operaciones CxA",183,"Whisky Dewar's 12 Years (75cl)",961.86,961.86,6.10
2018-01-31,1,"PP Operaciones CxA",183,"Whisky Dewar's 12 Years (75cl)",961.86,961.86,0.10
2018-01-31,1,"PP Operaciones CxA",183,"Whisky Dewar's 12 Years (75cl)",961.86,961.86,1.60
2018-01-31,1,"PP Operaciones CxA",184,"Whisky J&B 8 Años (75cl)",655.00,655.00,0.00
2018-01-31,1,"PP Operaciones CxA",184,"Whisky J&B 8 Años (75cl)",655.00,655.00,1.00
2018-01-31,1,"PP Operaciones CxA",184,"Whisky J&B 8 Años (75cl)",655.00,655.00,0.00
2018-01-31,1,"PP Operaciones CxA",185,"Whisky Pinch (75cl)",2189.00,2189.00,0.40
2018-01-31,1,"PP Operaciones CxA",186,"Whisky Glenfiddich 12 years (75cl)",1500.00,1500.00,2.00
2018-01-31,1,"PP Operaciones CxA",186,"Whisky Glenfiddich 12 years (75cl)",1500.00,1500.00,0.50
2018-01-31,1,"PP Operaciones CxA",186,"Whisky Glenfiddich 12 years (75cl)",1500.00,1500.00,2.10
2018-01-31,1,"PP Operaciones CxA",187,"Whisky Jim Beam 4 years (75cl)",1018.86,1018.86,0.10
2018-01-31,1,"PP Operaciones CxA",188,"Whisky Something Special (75cl)",474.58,474.58,2.20
2018-01-31,1,"PP Operaciones CxA",188,"Whisky Something Special (75cl)",474.58,474.58,0.70
2018-01-31,1,"PP Operaciones CxA",192,"Licor 43  (75cl)",965.00,965.00,2.00
2018-01-31,1,"PP Operaciones CxA",192,"Licor 43  (75cl)",965.00,965.00,0.80
2018-01-31,1,"PP Operaciones CxA",192,"Licor 43  (75cl)",965.00,965.00,1.00
2018-01-31,1,"PP Operaciones CxA",193,"Licor Drambuie (75cl)",889.83,889.83,5.00
2018-01-31,1,"PP Operaciones CxA",193,"Licor Drambuie (75cl)",889.83,889.83,1.20
2018-01-31,1,"PP Operaciones CxA",193,"Licor Drambuie (75cl)",889.83,889.83,1.30
2018-01-31,1,"PP Operaciones CxA",194,"Licor Malibu (75cl)",486.75,486.75,10.00
2018-01-31,1,"PP Operaciones CxA",194,"Licor Malibu (75cl)",486.75,486.75,0.50
2018-01-31,1,"PP Operaciones CxA",194,"Licor Malibu (75cl)",486.75,486.75,0.70
2018-01-31,1,"PP Operaciones CxA",195,"Licor Ricard (75cl)",579.00,579.00,8.00
2018-01-31,1,"PP Operaciones CxA",195,"Licor Ricard (75cl)",579.00,579.00,0.30
2018-01-31,1,"PP Operaciones CxA",195,"Licor Ricard (75cl)",579.00,579.00,0.20
2018-01-31,1,"PP Operaciones CxA",196,"Licor Creme de Cassis (70cl)",799.00,799.00,0.00
2018-01-31,1,"PP Operaciones CxA",196,"Licor Creme de Cassis (70cl)",799.00,799.00,0.10
2018-01-31,1,"PP Operaciones CxA",196,"Licor Creme de Cassis (70cl)",799.00,799.00,2.00
2018-01-31,1,"PP Operaciones CxA",198,"Licor Cointreau (75cl)",1179.02,1179.02,4.00
2018-01-31,1,"PP Operaciones CxA",198,"Licor Cointreau (75cl)",1179.02,1179.02,0.90
2018-01-31,1,"PP Operaciones CxA",198,"Licor Cointreau (75cl)",1179.02,1179.02,1.00
2018-01-31,1,"PP Operaciones CxA",199,"Licor Kahlua (70cl)",546.61,546.61,3.00
2018-01-31,1,"PP Operaciones CxA",199,"Licor Kahlua (70cl)",546.61,546.61,2.10
2018-01-31,1,"PP Operaciones CxA",199,"Licor Kahlua (70cl)",546.61,546.61,0.10
2018-01-31,1,"PP Operaciones CxA",199,"Licor Kahlua (70cl)",546.61,546.61,1.60
2018-01-31,1,"PP Operaciones CxA",200,"Licor Frangelico (70cl)",690.68,690.68,2.00
2018-01-31,1,"PP Operaciones CxA",200,"Licor Frangelico (70cl)",690.68,690.68,0.60
